,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
21,FMSUR_2019_01,Mortalidad y Morbilidad por Olas de Calor ocurridas en la comuna de Pedro Aguirre Cerda,01/08/2019,01/12/2020,"C. Jara / L. Cárdenas, J. Rubio",Departamento de Atención Primaria y Salud Familiar,Facultad de Medicina,Proyectos de investigación en Salud
22,SA18I0063,Prevalencia de dolor crónico musculo-esquelético con y sin sensibilización central en víctimas de violaciones a los derechos humanos en Chile entre 1973 y 1990 atendidos en el Programa de Reparación y Atención Integral en Salud,01/09/2018,01/03/2021,"A. Oyarce, M. Jorquera",Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
23,SA16I0022,"Estudio de Mortalidad en sobrevivientes de Tortura y Prisión Política en periodo de Terrorismo de Estado en Chile, 1973-1990",01/11/2016,01/11/2018,M. Jorquera,Escuela de Salud Pública,CONICYT/MINSAL,FONIS-Proyectos I&D
24,SA21I0148,Validación de la pupilometría automática para el tamizaje de retinopatía diabética en la atención primaria de salud,01/09/2021,01/09/2023,"A. Gajardo / M. Nivelo, P. Gómez, D. Sandoval, V. Ulloa, R. Vidal, M. Moral",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
25,SA20I0176,"Tamizaje de retinopatía diabética, y enfermedad cardiovascular mediante pupilometría: validación de una novedosa y sencilla herramienta para el manejo del paciente con diabetes mellitus tipo 2",01/04/2020,01/04/2020,"A. Gajardo / V. Ulloa, M. Moral, G. López, D. Sandoval, M. Llancaqueo",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
26,SA21I0148,Validación de la pupilometría automática para el tamizaje de retinopatía diabética en la atención primaria de salud,01/09/2021,01/09/2023,"A. Gajardo / M. Nivelo, P. Gómez, D. Sandoval, V. Ulloa, R. Vidal, M. Moral",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
27,COVID1036,"Vigilancia epidemiológica integral, una experiencia en CESFAM CRISTO VIVE: Implementación de plataforma informática con enfoque familiar y comunitario para el abordaje multidimensional de casos COVID-19 (+). Chile 2020",01/06/2020,01/06/2020,M. Nivelo,Departamento de Atención Primaria y Salud Familiar,"Subdirección de Redes, Estrategia y Conocimiento (REC)",Concurso asignación rápida Covid-19
28,FO-PRE-033,Intervención escolar en niños escolares con sobrepeso y obesidad,01/12/2004,01/12/2005,M. Nivelo,Departamento de Nutrición,CONICYT/MINSAL,FONIS-Proyectos I&D
29,1150524,"Educational, socio-economic, neurological, psychological, nutritional, and family variables affecting the University Selection Test (PSU) achievement and later job status: A ninth-year follow-up study in a multicausal approach",01/03/2015,01/03/2019,"R. Valenzuela, A. Palomino, R. Burrows, Y. Orellana, M. Correa",Dirección,FONDECYT,Regular
30,SA20I0005,"Evaluación de una experiencia participativa en promoción de salud con dirigentes sociales de Bajos de Mena, Comuna de Puente Alto: Aprendizajes para políticas públicas",01/04/2020,01/04/2020,"J. Prado, V. Ulloa, K. Arancibia, D. Egaña",Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
31,SA20I0013,Efecto del tratamiento periodontal en el control metabólico de pacientes diabéticos tipo 2 no compensados del Programa de Salud Cardiovascular: estudio cuasiexperimental,01/04/2020,01/04/2020,"A. Morales / M. Baeza, M. Rivera, J. Gamonal, I. Cavalla",Departamento de Odontología Conservadora,CONICYT/MINSAL,FONIS-Proyectos I&D
32,SA19I0214,"Mortalidad, morbilidad y eventos de violencia asociados a estrés térmico por olas de calor ocurridas en la comuna de pedro aguirre cerda",01/03/2019,01/03/2019,"C. Jara / J. Rubio, D. Sandoval, L. Cárdenas",Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
33,FMSUR_2019_01,Mortalidad y Morbilidad por Olas de Calor ocurridas en la comuna de Pedro Aguirre Cerda,01/08/2019,01/12/2020,"C. Jara / L. Cárdenas, J. Rubio",Departamento de Atención Primaria y Salud Familiar,Facultad de Medicina,Proyectos de investigación en Salud
34,SA21I0148,Validación de la pupilometría automática para el tamizaje de retinopatía diabética en la atención primaria de salud,01/09/2021,01/09/2023,"A. Gajardo / M. Nivelo, P. Gómez, D. Sandoval, V. Ulloa, R. Vidal, M. Moral",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
35,SA20I0176,"Tamizaje de retinopatía diabética, y enfermedad cardiovascular mediante pupilometría: validación de una novedosa y sencilla herramienta para el manejo del paciente con diabetes mellitus tipo 2",01/04/2020,01/04/2020,"A. Gajardo / V. Ulloa, M. Moral, G. López, D. Sandoval, M. Llancaqueo",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
36,SA19I0214,"Mortalidad, morbilidad y eventos de violencia asociados a estrés térmico por olas de calor ocurridas en la comuna de pedro aguirre cerda",01/03/2019,01/03/2019,"C. Jara / J. Rubio, D. Sandoval, L. Cárdenas",Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
37,SA19I0044,Perfiles de Adherencia al Tratamiento Multidimensional de la Hipertensión Arterial en APS: Una propuesta de integración metodológica,01/03/2019,01/03/2019,"D. Nicoletti / R. Retamal, C. Franch, D. Sandoval, M. Fuentes",Departamento de Nutrición,CONICYT/MINSAL,FONIS-Proyectos I&D
38,SA17I0053,"Incidencia de eventos cardiovasculares fatales y no fatales en pacientes hipertensos seguidos en el Programa de Salud Cardiovascular. Su relación con factores de riesgo psicosociales y con el cumplimiento de objetivos terapeuticos de control
",01/05/2017,01/05/2017,D. Sandoval,Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
39,1151076,Major Cardiovascular Events and Mortality in Hypertensive patients followed in the Chilean Cardiovascular Health Program. Analysis of relations with Psychosocial characteristics and Cardiovascular Risk factors,01/03/2015,01/03/2015,D. Sandoval / D. Egaña,Escuela de Medicina,FONDECYT,Regular
40,SA21I0148,Validación de la pupilometría automática para el tamizaje de retinopatía diabética en la atención primaria de salud,01/09/2021,01/09/2023,"A. Gajardo / M. Nivelo, P. Gómez, D. Sandoval, V. Ulloa, R. Vidal, M. Moral",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
41,SA20I0176,"Tamizaje de retinopatía diabética, y enfermedad cardiovascular mediante pupilometría: validación de una novedosa y sencilla herramienta para el manejo del paciente con diabetes mellitus tipo 2",01/04/2020,01/04/2020,"A. Gajardo / V. Ulloa, M. Moral, G. López, D. Sandoval, M. Llancaqueo",Departamento de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
42,SA20I0005,"Evaluación de una experiencia participativa en promoción de salud con dirigentes sociales de Bajos de Mena, Comuna de Puente Alto: Aprendizajes para políticas públicas",01/04/2020,01/04/2020,"J. Prado, V. Ulloa, K. Arancibia, D. Egaña",Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
43,SA19I0024,"Formación de comerciantes de feria libre, como promotores de una alimentación saludable",01/03/2019,01/03/2019,V. Ulloa,Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
44,SA19I0022,"Evaluación de actividad física en niños y niñas de 3 a 5 años, un trabajo en conjunto de salud-educación",01/03/2019,01/03/2019,V. Ulloa / M. Manhey,Departamento de Atención Primaria y Salud Familiar,CONICYT/MINSAL,FONIS-Proyectos I&D
45,SA18I0081,"Caracterización de experiencias en salud intercultural: visión desde los agentes tradicionales de salud, usuarios/as, equipo de salud y agentes de la política pública en centros de Atención Primaria urbanos y rurales",01/04/2018,01/04/2018,"C. Lagos / M. Manríquez, H. Aguilera, V. Figueroa, M. Vásquez, J. Rebolledo",Departamento de Kinesiología,CONICYT/MINSAL,FONIS-Proyectos I&D
