,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
146,1240143,Analysis of Evolution Systems with Hereditary Characteristics in Banach Spaces,01/07/2023,01/07/2023,V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
147,1210347,Qualitative properties of the solutions to generalized time-fractional evolution equations,01/08/2020,01/08/2020,J. Pozo / V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
148,1200351,Properties of fundamental solutions of non-local in time partial differential equations,01/08/2019,01/08/2019,J. Pozo / V. Poblete,Universidad de la Frontera,FONDECYT,Regular
149,1191137,Stability of models that involve large structures with different types of dissipation,01/04/2019,01/04/2023,V. Poblete,Universidad Del Bio-Bio,FONDECYT,Regular
150,1191163,Well-posedness of evolution systems and stabilization of solutions in abstract spaces,01/08/2018,01/08/2018,V. Poblete,Universidad Del Bio-Bio,FONDECYT,Regular
151,1180836,Dissipative Dynamical Systems and Applications,01/08/2017,01/08/2017,V. Poblete,UBIO. Depto. Matematicas,FONDECYT,Regular
152,1180862,Well-possednes of evolution systems with memory and asymptotic behavior of its solutions,01/07/2017,01/07/2017,V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
153,1180865,Stabilization of dynamical system and applications,01/08/2017,01/08/2017,V. Poblete,UBIO. Depto. Matematicas,FONDECYT,Regular
154,1170437,Existence and qualitative properties of solutions of evolution equation,01/09/2016,01/09/2016,V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
155,1170438,Dynamical Systems Dissipative and Applications ,01/09/2016,01/09/2016,V. Poblete,Universidad Del Bio-Bio,FONDECYT,Regular
156,1160208,Dynamical Systems Parabolic-Hyperbolic and Applications,01/08/2015,01/08/2015,V. Poblete,Universidad Del Bio-Bio,FONDECYT,Regular
157,1160207,Well-posedness of models and qualitative properties of solutions of evolution equation and systems,01/06/2015,01/06/2015,V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
158,1150525,Existence of solution of fractional non autonomous integro-differential equations,01/03/2015,01/03/2015,V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
159,ENL15-16,"Existence of solution of fractional non autonomous integro-differential equations
",01/05/2015,01/05/2016,V. Poblete,Departamento de Matemáticas,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
160,1110090,Regularity properties of evolution equations in Banach spaces,01/03/2011,01/03/2015,V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
161,11075046,Differential equations with delay in abstracts spaces and maximal regularity,01/03/2007,01/03/2010,V. Poblete,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
162,1231939,Metaphorization and enaction in an experimental epistemology of mathematics,01/08/2022,01/08/2022,"J. Soto / R. Pomareda, L. Cubillos, M. Yáñez, R. Araya, V. Muñoz, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
163,1201974,An enactivist metaphorical approach to problem posing and solving,01/07/2019,01/07/2019,"J. Soto / L. Jiménez, M. Yáñez, R. Araya, R. Pomareda, L. Cubillos",Departamento de Matemáticas,FONDECYT,Regular
164,1191824,Enactivist and metaphorical approaches to the learning of mathematics,01/09/2018,01/09/2018,"J. Soto / L. Cubillos, G. Soto, M. Yáñez, R. Pomareda, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
165,1171813,Enactive metaphorisation in mathematics education,01/09/2016,01/09/2016,"J. Soto / L. Cubillos, R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
166,1140510,Groupoids and Geometric Gelfand Models in Representation Theory,01/03/2014,01/03/2017,"J. Soto / M. Yáñez, R. Pomareda",Departamento de Matemáticas,FONDECYT,Regular
167,1120571,Geometric methods in group representation theory,01/03/2012,01/03/2014,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
168,1110693,Grupoids and Gelfand Models in grouo Representation Theory,01/03/2011,01/03/2011,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
169,1100586,Grupoids and gelfand models in group representation theory,01/03/2010,01/03/2010,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
170,1070246,Geometric constructión of Group representations,01/03/2007,01/03/2010,"J. Soto / R. Pomareda, M. Yáñez, L. Arenas",Departamento de Matemáticas,FONDECYT,Regular
171,1040444,Geometric and tensor gelfand models in group representation theory,01/03/2004,01/03/2007,"J. Soto / M. Yáñez, R. Pomareda",Departamento de Matemáticas,FONDECYT,Regular
172,1010423,Modelos de gelfand y construcción de representaciones de grupos,01/03/2001,01/03/2004,"J. Soto / M. Yáñez, R. Pomareda",Departamento de Matemáticas,FONDECYT,Regular
173,1980829,"Representaciones de grupos, modelos y aplicaciones.",01/03/1998,01/03/2001,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
174,1960722,Planos de traslaciones,01/03/1996,01/03/1996,R. Pomareda,Departamento de Matemáticas,FONDECYT,Regular
175,2202-8512,Planos proyectivos,01/12/1985,01/12/1987,R. Pomareda,Departamento de Matemáticas,CONCURSOS ESPECIFICOS DE INVESTIGACION,DTI
176,13220060,The PDE approach in two number theoretical monster problems,01/12/2022,01/12/2025,J. Pozo,Departamento de Matemáticas,Fondecyt_Anid,Proyectos de Exploración
177,1221271,Understanding the influence of anomalous diffusion and weak dispersion in the long time description of two physical models,01/04/2022,01/04/2026,J. Pozo,Departamento de Matemáticas,FONDECYT,Regular
178,1210347,Qualitative properties of the solutions to generalized time-fractional evolution equations,01/08/2020,01/08/2020,J. Pozo / V. Poblete,Departamento de Matemáticas,FONDECYT,Regular
179,1200351,Properties of fundamental solutions of non-local in time partial differential equations,01/08/2019,01/08/2019,J. Pozo / V. Poblete,Universidad de la Frontera,FONDECYT,Regular
180,1230708,The geometry of the moduli space of abelian varieties,01/03/2023,01/03/2027,S. Reyes,Universidad de la Frontera,FONDECYT,Regular
181,AMSUD220010,"The geometry of varieties: group actions, symmetries, moduli and beyond",01/04/2023,01/04/2025,S. Reyes,Departamento de Matemáticas,Cooperación Internacional: Multilateral Y Vinculación,Climat-Amsud
182,1241135,"Groups, actions and questions in dimension 1",01/07/2023,01/07/2023,C. Rivas,Departamento de Matemáticas,FONDECYT,Regular
183,3240354,Principios de linearización para ecuaciones diferenciales funcionales y aplicaciones,01/06/2023,01/06/2023,G. Robledo,Departamento de Matemáticas,FONDECYT,Postdoctorado
184,1240361,Expanding the notion of injectivity as a tool in the study of parametrized polynomial automorphisms via nonautonomous global stability problems,01/07/2023,01/07/2023,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
185,3220147,Qualitative Theory for Linear Generalized ODEs & MDEs: Asymptotic Stability and Exponential Dichotomy,01/04/2022,01/04/2025,G. Robledo,Departamento de Matemáticas,FONDECYT,Postdoctorado
186,1210733,"Non autonomous spectra: characterization, continuity properties and its applications in control theory",01/03/2021,01/03/2025,G. Robledo / Ã. Castañeda,Departamento de Matemáticas,FONDECYT,Regular
187,3210132,The spectrum of the nonuniform exponential dichotomy: topological conjugacy & applications in control theory and global stability,01/03/2021,01/03/2024,G. Robledo,Departamento de Matemáticas,FONDECYT,Postdoctorado
188,3210061,Qualitative theory for generalized ODEs: open problems arising from asymptotic stability and exponential dichotomy,01/08/2020,01/08/2020,G. Robledo,Departamento de Matemáticas,FONDECYT,Postdoctorado
189,1200653,Global stability problem and smooth linearization theorem from a spectral dichotomy point of view,01/03/2020,01/03/2024,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
190,3200608,"Topological Equivalence, Controllability and Global Stability. A Nonuniform Exponential Dichotomy Approach",01/01/2020,01/01/2020,G. Robledo,Departamento de Matemáticas,FONDECYT,Postdoctorado
191,3200293,"On qualitative properties of generalized ODEs, stability and dichotomies",01/01/2020,01/01/2020,G. Robledo,Departamento de Matemáticas,FONDECYT,Postdoctorado
192,1191072,Autonomous and nonautonomous global stability problems from a spectral dichotomy point of view,01/08/2018,01/08/2018,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
193,1180861,Normal forms of nilpotent jacobians and nonautonomous global stability conjecture,01/07/2017,01/07/2017,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
194,1170968,"Topological Equivalence, Smoothness and Asymptotical Stability, a dichotomic point of view",01/04/2017,01/04/2021,G. Robledo / Ã. Castañeda,Departamento de Matemáticas,FONDECYT,Regular
195,1171086,Nilpotent Jacobians and differentiability of linearization,01/09/2016,01/09/2016,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
196,1161411,A Theory of Stability for Impulsive Differential Equations with Dynamics Pulse Times. Ecological Applications,01/08/2015,01/08/2015,G. Robledo,UCM. Departamento de Matemáticas,FONDECYT,Regular
197,1160936,Density functions on autonomous and nonautonomous dynamical systems,01/06/2015,01/06/2015,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
198,1160925,Some issues in dichotomies and stability,01/06/2015,01/06/2015,G. Robledo / Ã. Castañeda,Departamento de Matemáticas,FONDECYT,Regular
199,1150499,An Introductory Theory of Impulsive Differential Equations at Impulse Dependent Times,01/03/2015,01/03/2015,G. Robledo,Otras Instituciones,FONDECYT,Regular
200,16-MATH-04,"Stability and Dichotomies in Differential Equations (Ordinary & Delay) (STADE)
",01/01/2016,01/12/2017,G. Robledo / Ã. Castañeda,Departamento de Matemáticas,Cooperación Internacional: Multilateral y vinculación,Programa Regional MATH-AMSUD
201,1130912,Introductory theory of impulsive differential equations with impulsive dependent times and its applications,01/03/2013,01/03/2013,G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
202,1120738,Impulsive differential equations with time dependent impulse: theory and applications en mathematical modeling,01/03/2012,01/03/2012,G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
203,1120709,Almost periodic type functions and solutions of differential equations with deviations,01/03/2012,01/03/2015,M. Pinto / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
204,11100297,Mathematical analysis of the model of a chain of chemostats interconnected in series,01/10/2010,01/10/2010,G. Robledo,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
205,11090261,Mathematical modeling of some biological systems with differential delay equations: some qualitative  problems,01/10/2009,01/10/2009,G. Robledo,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
206,1230034,Subvarieties and loci in moduli spaces,01/03/2023,01/03/2027,A. Rojas,Departamento de Matemáticas,FONDECYT,Regular
207,1180073,"Riemann surfaces, Abelian varieties and their Moduli spaces",01/03/2018,01/03/2022,A. Rojas,Departamento de Matemáticas,FONDECYT,Regular
208,3150171,Non-simple abelian varieties,01/10/2014,01/11/2014,R. Auffarth / A. Rojas,Departamento de Matemáticas,FONDECYT,Postdoctorado
209,1140507,Decomposable Abelian varieties and its applications,01/03/2014,01/03/2018,A. Rojas,Departamento de Matemáticas,FONDECYT,Regular
210,1141099,"A Galois theoretical approach to abelian varieties and its applications II
",01/03/2014,01/03/2017,A. Rojas,PUC Depto. Matematicas,FONDECYT,Regular
211,1100113,Prym-Tyurin varieties and moduli spaces,01/03/2010,01/03/2014,A. Rojas,Departamento de Matemáticas,FONDECYT,Regular
212,1100767,A galois theoretical approach to abelian varieties and its applications,01/03/2010,01/03/2014,A. Rojas,PUC Depto. Matematicas,FONDECYT,Regular
213,7070271,Prym-Tyurin varieties,01/03/2007,01/03/2008,A. Rojas,Departamento de Matemáticas,FONDECYT,Cooperación Internacional
214,11060468,Prym-Tyurin varieties,01/03/2006,01/03/2009,A. Rojas,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
215,1060742,The Geometry of abelian varieties and group actions,01/03/2006,01/03/2010,A. Rojas,PUC Depto. Matematicas,FONDECYT,Regular
216,3040066,"Curvas algebraicas, variedades abelianas con automorfismos y signatura geométrica",01/03/2004,01/03/2006,A. Rojas / E. Friedman,Departamento de Matemáticas,FONDECYT,Postdoctorado
217,1231939,Metaphorization and enaction in an experimental epistemology of mathematics,01/08/2022,01/08/2022,"J. Soto / R. Pomareda, L. Cubillos, M. Yáñez, R. Araya, V. Muñoz, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
218,1231565,Formal Foundations for Interdisciplinary Sciences as Emergent Processes,01/08/2022,01/08/2022,J. Soto,Otras Instituciones,FONDECYT,Regular
219,13220215,Finding the Principles and Equations of Self-Fabrication through Interdisciplinary co-design,01/09/2022,01/09/2022,J. Letelier / J. Soto,Departamento de Biología,Fondecyt_Anid,Proyectos de Exploración
220,IT21I0040,Inteligencia Artificial para el Escalamiento en Educación,01/11/2021,01/11/2021,R. Araya / J. Soto,Proyecto Investigación,FONDEF,IDEA
221,ID20I10026,"Mejorando el aprendizaje de matemática a través de ConectaIdeas, un enfoque integral basado en
tecnología",01/05/2020,01/05/2020,R. Araya / J. Soto,Proyecto Investigación,FONDEF,IDEA
222,1201974,An enactivist metaphorical approach to problem posing and solving,01/07/2019,01/07/2019,"J. Soto / L. Jiménez, M. Yáñez, R. Araya, R. Pomareda, L. Cubillos",Departamento de Matemáticas,FONDECYT,Regular
223,1191824,Enactivist and metaphorical approaches to the learning of mathematics,01/09/2018,01/09/2018,"J. Soto / L. Cubillos, G. Soto, M. Yáñez, R. Pomareda, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
224,1170930,"Generalized Linear Groups, Grupoids and Gel'fand Models",01/09/2016,01/09/2016,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
225,1171813,Enactive metaphorisation in mathematics education,01/09/2016,01/09/2016,"J. Soto / L. Cubillos, R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
226,ID15I10471,Desarrollo de habilidades docentes en Educación Matemática mediante brotes interactivos y colaborativos de Aprendizaje,01/06/2015,01/06/2015,J. Soto,Departamento de Matemáticas,FONDEF,IDEA Bietapa
227,AKA-EDU/ 01,Learning environments for STEM,01/12/2015,01/12/2018,"R. Araya / R. Gormaz, J. Soto",Programa de Investigación en Educación,Cooperación Internacional: Proyectos bilaterales,Proyectos ERNC CONICYT/AKA-Finlandia
228,1140510,Groupoids and Geometric Gelfand Models in Representation Theory,01/03/2014,01/03/2017,"J. Soto / M. Yáñez, R. Pomareda",Departamento de Matemáticas,FONDECYT,Regular
229,3140006,Aprendizaje y enseñanza de la prioridad aritmética a través de un método implícito  ,01/10/2013,01/10/2013,J. Soto,Programa de Investigación en Educación,FONDECYT,Postdoctorado
230,FB0003,Centro de Investigación Avanzada en Educación,01/04/2014,01/04/2024,"J. Valenzuela / M. Pardo, J. Sánchez, A. Mizala, C. Bellei, P. Felmer, R. Araya, C. Sotomayor, B. Ávalos, J. Soto, R. Correa, C. Coloma, A. Slachevsky, P. Dartnell, S. Martínez",Programa de Investigación en Educación,Programa Financiamiento Basal,Basal
231,3130652,Calculando fracciones con el cerebro en mente: Dinámica neuronal durante el procesamiento de fracciones con notación tradicional y enactiva,01/10/2012,01/10/2012,P. Barraza / J. Soto,Programa de Investigación en Educación,FONDECYT,Postdoctorado
232,1120571,Geometric methods in group representation theory,01/03/2012,01/03/2014,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
233,1120578,"presentations and Representations of generalized general linear groups, and applications",01/03/2012,01/03/2015,J. Soto,U. Católica de Valparaiso,FONDECYT,Regular
234,1110693,Grupoids and Gelfand Models in grouo Representation Theory,01/03/2011,01/03/2011,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
235,1100586,Grupoids and gelfand models in group representation theory,01/03/2010,01/03/2010,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
236,1095078,Weil representations and generalized classical groups.,01/03/2009,01/03/2012,J. Soto,,FONDECYT,Regular
237,CED-1,Centro de estudios avanzados en Educación (CIAE),01/12/2007,01/12/2014,"R. Correa / A. Mizala, J. Soto, J. Sánchez",Programa de Investigación en Educación,Programa Bicentario de Ciencia y Tecnología,Centros de Investigación en Educación
238,1070246,Geometric constructión of Group representations,01/03/2007,01/03/2010,"J. Soto / R. Pomareda, M. Yáñez, L. Arenas",Departamento de Matemáticas,FONDECYT,Regular
239,3070042,Weil representation,01/03/2007,01/03/2009,J. Soto,Escuela de Postgrado,FONDECYT,Postdoctorado
240,1060517,"Algebraic and Geometric representation Theory of Generalized Special Linear Groups SL*(2,A)",01/03/2006,01/03/2009,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
241,7050278,Geometric and tensor gelfand models in group representation theory,01/03/2005,01/03/2006,J. Soto,Departamento de Matemáticas,FONDECYT,Cooperación Internacional
242,1040444,Geometric and tensor gelfand models in group representation theory,01/03/2004,01/03/2007,"J. Soto / M. Yáñez, R. Pomareda",Departamento de Matemáticas,FONDECYT,Regular
243,1030907,The representation theory of the twisted groups  SL*(2) with applications to local number theory,01/03/2003,01/03/2006,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
244,21,Grupos Clásicos sobre anillos con una involución y Construcción de Representaciones ,01/06/2002,01/06/2002,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
245,1010423,Modelos de gelfand y construcción de representaciones de grupos,01/03/2001,01/03/2004,"J. Soto / M. Yáñez, R. Pomareda",Departamento de Matemáticas,FONDECYT,Regular
246,1990029,Representaciones de grupos clásicos sobre cuerpos finitos y P-adicos,01/03/1999,01/03/2002,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
247,1980829,"Representaciones de grupos, modelos y aplicaciones.",01/03/1998,01/03/2001,"J. Soto / R. Pomareda, M. Yáñez",Departamento de Matemáticas,FONDECYT,Regular
248,1960696,"Representaciones, Q-deformaciones y aplicaciones",01/03/1996,01/03/1998,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
249,9416552,,31/12/1994,31/12/1998,J. Soto,,National Science Foundation (NSF),NSF-Americas
250,1940590,Representaciones de grupos y aplicaciones,01/03/1994,01/03/1996,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
251,1930758,Representaciones y caracteres de grupos p-adicos,01/03/1993,01/03/1995,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
